agent_id,employee_code,vendor_id,team,status,first_seen_active_at,identity_confidence
AGT0000560,EMP00136,VND0000005,DIGITAL,ACTIVE,2026-01-03 15:47:27,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000561,EMP00506,VND0000006,DIGITAL,ACTIVE,2026-01-06 21:02:19,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000562,EMP00005,VND0000006,FIELD,SUSPENDED,2026-01-06 21:25:03,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000563,EMP00001,VND0000010,T2,ACTIVE,2026-01-12 03:13:55,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000564,EMP00063,VND0000011,T2,ACTIVE,2026-01-01 16:53:47,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000565,EMP00009,VND0000007,FIELD,INACTIVE,2026-01-01 20:04:05,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000566,EMP00049,VND0000006,T2,INACTIVE,2026-01-06 09:38:04,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000567,EMP00007,VND0000011,DIGITAL,INACTIVE,2026-01-01 18:48:10,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000568,EMP00041,VND0000005,DIGITAL,SUSPENDED,2026-01-05 04:06:55,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000569,EMP00080,VND0000005,FIELD,ACTIVE,2026-01-03 07:17:13,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000570,EMP00627,VND0000004,T2,INACTIVE,2026-01-04 12:50:06,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000571,EMP00430,VND0000004,T3,INACTIVE,2026-01-03 06:41:43,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000572,EMP00048,VND0000003,DIGITAL,SUSPENDED,2026-01-04 01:45:58,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000573,EMP00089,VND0000013,DIGITAL,ACTIVE,2026-01-04 07:52:38,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000574,EMP00022,VND0000007,T1,INACTIVE,2026-01-05 14:36:34,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000575,EMP00109,VND0000006,DIGITAL,SUSPENDED,2026-01-01 15:35:03,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000576,EMP00032,VND0000002,T2,ACTIVE,2026-01-03 07:46:18,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000577,EMP00127,VND0000003,T3,SUSPENDED,2026-01-02 09:04:40,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000578,EMP00038,VND0000006,T2,SUSPENDED,2026-01-01 15:57:42,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000579,EMP00015,VND0000001,T2,ACTIVE,2026-01-04 05:37:06,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000580,EMP00022,VND0000001,T3,INACTIVE,2026-01-02 12:27:40,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000581,EMP00092,VND0000014,FIELD,SUSPENDED,2026-01-01 07:09:26,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000582,EMP00708,VND0000006,T2,ACTIVE,2026-01-01 09:47:46,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000583,EMP00002,VND0000009,T1,SUSPENDED,2026-01-01 04:11:47,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000584,EMP00011,VND0000003,T1,ACTIVE,2026-01-06 17:43:59,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000585,EMP00180,VND0000006,FIELD,SUSPENDED,2026-01-03 11:55:46,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000586,EMP00136,VND0000001,T2,ACTIVE,2026-01-03 22:08:58,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000587,EMP00028,VND0000009,DIGITAL,SUSPENDED,2026-01-09 03:21:07,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000588,EMP00288,VND0000009,T1,ACTIVE,2026-01-01 04:47:11,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000589,EMP00011,VND0000015,DIGITAL,INACTIVE,2026-01-03 10:05:34,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000590,EMP00254,VND0000010,T1,ACTIVE,2026-01-01 12:20:17,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000591,EMP00019,VND0000002,T2,INACTIVE,2026-01-04 09:36:08,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000592,EMP00038,VND0000001,T1,SUSPENDED,2026-01-02 19:59:00,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000593,EMP01011,VND0000015,T1,INACTIVE,2026-01-08 07:17:00,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000594,EMP00051,VND0000009,FIELD,ACTIVE,2026-01-02 16:23:23,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000595,EMP00002,VND0000008,FIELD,ACTIVE,2026-01-04 14:57:17,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000596,EMP00058,VND0000010,DIGITAL,ACTIVE,2026-01-01 05:57:32,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000597,EMP00002,VND0000002,T2,SUSPENDED,2026-01-04 15:33:54,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000598,EMP00003,VND0000011,FIELD,INACTIVE,2026-01-04 01:12:08,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000599,EMP00022,VND0000004,T3,SUSPENDED,2026-01-01 13:52:24,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000600,EMP00131,VND0000006,T2,INACTIVE,2026-01-02 00:06:26,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000601,EMP00062,VND0000002,T2,ACTIVE,2026-01-01 18:56:05,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000602,EMP00011,VND0000013,DIGITAL,ACTIVE,2026-01-08 12:39:32,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000603,EMP00517,VND0000006,T1,SUSPENDED,2026-01-04 06:59:09,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000604,EMP00029,VND0000006,T2,INACTIVE,2026-01-01 18:57:49,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000605,EMP00005,VND0000007,T3,INACTIVE,2026-01-02 22:22:43,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000606,EMP00062,VND0000005,T1,ACTIVE,2026-01-01 21:12:19,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000607,EMP00337,VND0000002,T1,SUSPENDED,2026-01-10 15:18:06,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000608,EMP00053,VND0000002,FIELD,ACTIVE,2026-01-01 04:15:13,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000609,EMP00697,VND0000005,FIELD,ACTIVE,2026-01-01 19:09:59,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000610,EMP00597,VND0000010,FIELD,ACTIVE,2026-01-03 19:30:43,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000611,EMP00040,VND0000006,T1,INACTIVE,2026-01-04 17:52:17,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000612,EMP00015,VND0000001,DIGITAL,SUSPENDED,2026-01-03 05:26:16,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000613,EMP00797,VND0000001,FIELD,INACTIVE,2026-01-01 01:34:07,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000614,EMP00035,VND0000014,T1,INACTIVE,2026-01-02 19:55:10,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000615,EMP00003,VND0000005,DIGITAL,ACTIVE,2026-01-01 14:06:22,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000616,EMP01005,VND0000011,FIELD,ACTIVE,2026-01-06 12:53:27,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000617,EMP00156,VND0000011,T2,INACTIVE,2026-01-04 14:07:38,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000618,EMP00001,VND0000010,DIGITAL,SUSPENDED,2026-01-06 21:10:23,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000619,EMP00516,VND0000001,DIGITAL,INACTIVE,2026-01-02 23:56:00,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000620,EMP00832,VND0000007,T2,ACTIVE,2026-01-04 05:27:42,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000621,EMP00034,VND0000005,T2,ACTIVE,2026-01-07 05:57:44,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000622,EMP00417,VND0000011,T2,INACTIVE,2026-01-02 21:27:37,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000623,EMP00040,VND0000003,T2,INACTIVE,2026-01-01 00:54:06,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000624,EMP00003,VND0000014,DIGITAL,ACTIVE,2026-01-01 18:58:48,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000625,EMP01046,VND0000004,T3,SUSPENDED,2026-01-06 06:02:44,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000626,EMP00001,VND0000001,T3,INACTIVE,2026-01-04 13:34:19,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000627,EMP00003,VND0000008,FIELD,SUSPENDED,2026-01-01 06:22:43,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000628,EMP00005,VND0000002,FIELD,INACTIVE,2026-01-11 08:21:19,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000629,EMP00223,VND0000011,T1,SUSPENDED,2026-01-02 11:55:35,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000630,EMP00067,VND0000009,FIELD,SUSPENDED,2026-01-01 14:25:36,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000631,EMP00013,VND0000007,T2,ACTIVE,2026-01-02 00:10:31,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000632,EMP00742,VND0000010,DIGITAL,SUSPENDED,2026-01-02 01:39:31,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000633,EMP00026,VND0000009,DIGITAL,SUSPENDED,2026-01-04 10:07:34,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000634,EMP00062,VND0000001,DIGITAL,SUSPENDED,2026-01-04 00:27:57,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000635,EMP00040,VND0000006,DIGITAL,INACTIVE,2026-01-03 08:23:13,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000636,EMP00113,VND0000005,T2,INACTIVE,2026-01-01 19:28:05,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000637,EMP00081,VND0000011,DIGITAL,ACTIVE,2026-01-02 15:24:33,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000638,EMP00046,VND0000002,T1,ACTIVE,2026-01-03 08:33:10,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000639,EMP00005,VND0000008,T1,ACTIVE,2026-01-02 17:59:12,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000640,EMP00011,VND0000007,T2,INACTIVE,2026-01-01 03:33:28,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000641,EMP00003,VND0000014,DIGITAL,SUSPENDED,2026-01-09 05:30:07,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000642,EMP00014,VND0000014,DIGITAL,SUSPENDED,2026-01-02 09:08:21,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000643,EMP00588,VND0000015,T3,SUSPENDED,2026-01-01 16:17:52,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000644,EMP00017,VND0000002,T1,SUSPENDED,2026-01-01 19:38:50,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000645,EMP00032,VND0000013,T2,INACTIVE,2026-01-03 09:08:02,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000646,EMP00001,VND0000003,FIELD,INACTIVE,2026-01-07 04:02:51,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000647,EMP00017,VND0000005,T2,INACTIVE,2026-01-01 10:21:57,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000648,EMP00639,VND0000005,FIELD,SUSPENDED,2026-01-02 19:33:00,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000649,EMP00244,VND0000003,DIGITAL,SUSPENDED,2026-01-03 16:48:55,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000650,EMP00004,VND0000008,T1,ACTIVE,2026-01-07 20:56:11,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000651,EMP00021,VND0000008,DIGITAL,ACTIVE,2026-01-04 21:09:37,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000652,EMP00050,VND0000009,DIGITAL,ACTIVE,2026-01-02 03:21:09,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000653,EMP00083,VND0000005,FIELD,INACTIVE,2026-01-02 00:37:21,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000654,EMP00037,VND0000001,T3,INACTIVE,2026-01-09 23:07:00,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000655,EMP00129,VND0000010,FIELD,SUSPENDED,2026-01-05 10:18:24,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000656,EMP00050,VND0000003,FIELD,SUSPENDED,2026-01-04 09:32:35,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000657,EMP00052,VND0000008,DIGITAL,ACTIVE,2026-01-01 01:58:07,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000658,EMP00012,VND0000002,FIELD,ACTIVE,2026-01-02 15:11:08,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000659,EMP00005,VND0000008,T1,ACTIVE,2026-01-01 05:39:36,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000660,EMP00043,VND0000001,DIGITAL,ACTIVE,2026-01-08 00:27:32,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000661,EMP00119,VND0000015,FIELD,SUSPENDED,2026-01-02 09:57:07,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000662,EMP00068,VND0000006,T1,INACTIVE,2026-01-04 23:47:18,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000663,EMP00042,VND0000011,T3,ACTIVE,2026-01-01 01:17:32,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000664,EMP00027,VND0000012,FIELD,SUSPENDED,2026-01-03 18:12:23,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000665,EMP00040,VND0000005,T1,INACTIVE,2026-01-01 04:54:39,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000666,EMP00020,VND0000005,T3,SUSPENDED,2026-01-06 13:36:55,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000667,EMP00002,VND0000014,DIGITAL,ACTIVE,2026-01-06 17:46:00,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000668,EMP00592,VND0000001,FIELD,INACTIVE,2026-01-01 21:48:45,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000669,EMP00849,VND0000002,FIELD,ACTIVE,2026-01-01 04:01:37,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000670,EMP00123,VND0000010,DIGITAL,INACTIVE,2026-01-02 13:43:19,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000671,EMP00018,VND0000012,T1,SUSPENDED,2026-01-04 07:51:57,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000672,EMP00053,VND0000012,T1,SUSPENDED,2026-01-04 19:35:34,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000673,EMP00025,VND0000013,FIELD,ACTIVE,2026-01-01 04:01:46,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000674,EMP00200,VND0000005,DIGITAL,INACTIVE,2026-01-01 10:04:51,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000675,EMP00281,VND0000006,DIGITAL,SUSPENDED,2026-01-04 23:26:08,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000676,EMP00015,VND0000012,DIGITAL,INACTIVE,2026-01-01 08:04:41,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000677,EMP00077,VND0000009,T1,SUSPENDED,2026-01-02 00:09:16,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000678,EMP00012,VND0000004,FIELD,SUSPENDED,2026-01-02 05:47:09,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000679,EMP00043,VND0000003,DIGITAL,INACTIVE,2026-01-07 19:08:03,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000680,EMP00054,VND0000004,T1,SUSPENDED,2026-01-02 06:12:07,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000681,EMP00379,VND0000013,DIGITAL,SUSPENDED,2026-01-01 00:07:39,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000682,EMP00044,VND0000005,T2,ACTIVE,2026-01-04 05:12:31,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000683,EMP00013,VND0000001,T1,INACTIVE,2026-01-03 11:15:26,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000684,EMP00018,VND0000009,T2,INACTIVE,2026-01-03 21:24:11,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000685,EMP00513,VND0000008,DIGITAL,INACTIVE,2026-01-02 06:13:35,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000686,EMP00616,VND0000004,T2,ACTIVE,2026-01-08 05:09:53,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000687,EMP00059,VND0000002,FIELD,ACTIVE,2026-01-01 03:54:26,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000688,EMP00024,VND0000004,T3,ACTIVE,2026-01-04 02:05:08,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000689,EMP00182,VND0000005,T1,INACTIVE,2026-01-03 00:38:18,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000690,EMP00017,VND0000015,T3,INACTIVE,2026-01-03 12:44:02,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000691,EMP00439,VND0000008,DIGITAL,INACTIVE,2026-01-05 13:26:28,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000692,EMP00021,VND0000012,FIELD,INACTIVE,2026-01-02 19:19:10,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000693,EMP00111,VND0000004,FIELD,INACTIVE,2026-01-02 01:45:24,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000694,EMP00029,VND0000009,T3,INACTIVE,2026-01-01 14:01:09,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000695,EMP00025,VND0000003,T1,SUSPENDED,2026-01-01 16:38:45,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000696,EMP00003,VND0000015,DIGITAL,INACTIVE,2026-01-01 02:18:42,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000697,EMP00029,VND0000007,T3,ACTIVE,2026-01-08 10:54:31,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000698,EMP00062,VND0000003,T3,ACTIVE,2026-01-05 14:21:17,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000699,EMP00012,VND0000009,DIGITAL,INACTIVE,2026-01-05 19:03:42,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000700,EMP00552,VND0000006,FIELD,ACTIVE,2026-01-01 10:22:03,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000701,EMP00004,VND0000009,T3,ACTIVE,2026-01-01 05:13:18,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000702,EMP00031,VND0000004,DIGITAL,SUSPENDED,2026-01-02 09:01:36,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000703,EMP00008,VND0000012,T2,SUSPENDED,2026-01-01 14:51:06,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000704,EMP00035,VND0000015,T1,ACTIVE,2026-01-01 14:24:26,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000705,EMP00087,VND0000012,T3,INACTIVE,2026-01-04 05:13:55,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000706,EMP00026,VND0000004,DIGITAL,ACTIVE,2026-01-02 06:09:42,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000707,EMP00013,VND0000001,DIGITAL,ACTIVE,2026-01-06 12:56:28,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000708,EMP00874,VND0000005,T1,INACTIVE,2026-01-09 19:10:47,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000709,EMP00097,VND0000003,T1,SUSPENDED,2026-01-01 11:36:22,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000710,EMP00010,VND0000015,T3,INACTIVE,2026-01-03 12:38:52,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000711,EMP00013,VND0000003,FIELD,INACTIVE,2026-01-02 16:02:49,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000712,EMP00005,VND0000012,T2,INACTIVE,2026-01-02 14:49:54,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000713,EMP00017,VND0000002,T1,INACTIVE,2026-01-01 14:11:43,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000714,EMP00020,VND0000003,FIELD,ACTIVE,2026-01-04 17:10:03,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000715,EMP00044,VND0000005,T1,SUSPENDED,2026-01-08 00:01:42,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000716,EMP00059,VND0000011,FIELD,ACTIVE,2026-01-04 23:40:54,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000717,EMP00028,VND0000015,T1,INACTIVE,2026-01-01 18:16:03,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000718,EMP00058,VND0000008,T3,ACTIVE,2026-01-03 13:57:52,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000719,EMP01053,VND0000007,FIELD,INACTIVE,2026-01-02 14:34:53,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000720,EMP00018,VND0000008,DIGITAL,INACTIVE,2026-01-04 02:47:24,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000721,EMP00216,VND0000014,T3,ACTIVE,2026-01-01 14:50:47,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000722,EMP00008,VND0000004,DIGITAL,INACTIVE,2026-01-03 05:35:25,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000723,EMP00025,VND0000001,T1,INACTIVE,2026-01-01 14:29:12,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000724,EMP00001,VND0000007,FIELD,INACTIVE,2026-01-03 00:22:49,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000725,EMP00817,VND0000012,T1,ACTIVE,2026-01-04 20:48:50,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000726,EMP00002,VND0000008,T1,INACTIVE,2026-01-01 17:20:21,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000727,EMP00022,VND0000013,T2,ACTIVE,2026-01-04 09:09:40,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000728,EMP00002,VND0000015,FIELD,SUSPENDED,2026-01-03 11:05:33,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000729,EMP00023,VND0000006,T1,ACTIVE,2026-01-07 14:18:18,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000730,EMP00067,VND0000009,T1,ACTIVE,2026-01-05 02:53:15,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000731,EMP01038,VND0000003,FIELD,INACTIVE,2026-01-06 21:54:05,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000732,EMP00002,VND0000008,DIGITAL,SUSPENDED,2026-01-03 06:20:37,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000733,EMP00787,VND0000003,T2,INACTIVE,2026-01-02 01:06:22,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000734,EMP00808,VND0000003,T1,ACTIVE,2026-01-04 17:39:57,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000735,EMP01061,VND0000006,DIGITAL,SUSPENDED,2026-01-03 03:00:06,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000736,EMP00183,VND0000013,T1,INACTIVE,2026-01-01 00:56:27,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000737,EMP01033,VND0000005,DIGITAL,ACTIVE,2026-01-02 07:30:03,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000738,EMP00104,VND0000015,T2,ACTIVE,2026-01-06 21:41:59,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000739,EMP00011,VND0000003,T2,ACTIVE,2026-01-02 19:46:00,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000740,EMP00039,VND0000006,T1,ACTIVE,2026-01-02 13:09:44,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000741,EMP00006,VND0000015,FIELD,ACTIVE,2026-01-04 04:58:47,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000742,EMP00113,VND0000004,DIGITAL,SUSPENDED,2026-01-04 14:33:40,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000743,EMP00016,VND0000010,FIELD,INACTIVE,2026-01-03 08:48:30,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000744,EMP00190,VND0000010,FIELD,SUSPENDED,2026-01-03 17:34:09,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
AGT0000745,EMP00866,VND0000001,T1,SUSPENDED,2026-01-04 03:16:27,LOW/MEDIUM — recycled source ID; first_seen is only an activity proxy
